Time,power_kW
2020-07-27 14:55:00,209.843
2020-07-27 15:00:00,210.9314
2020-07-27 15:05:00,215.0175
2020-07-27 15:10:00,199.9666
2020-07-27 15:15:00,197.7151
2020-07-27 15:20:00,217.2195
2020-07-27 15:25:00,211.2097
2020-07-27 15:30:00,208.8099
2020-07-27 15:35:00,208.8033
2020-07-27 15:40:00,196.0747
2020-07-27 15:45:00,204.5755
2020-07-27 15:50:00,204.8689
2020-07-27 15:55:00,207.1252
2020-07-27 16:00:00,205.8125
2020-07-27 16:05:00,197.9706
2020-07-27 16:10:00,212.3668
2020-07-27 16:15:00,206.1648
2020-07-27 16:20:00,210.5727
2020-07-27 16:25:00,208.9983
2020-07-27 16:30:00,208.7893
2020-07-27 16:35:00,208.3829
2020-07-27 16:40:00,211.6223
2020-07-27 16:45:00,206.7255
2020-07-27 16:50:00,208.4202
2020-07-27 16:55:00,209.0582
2020-07-27 17:00:00,208.1735
2020-07-27 17:05:00,217.5761
2020-07-27 17:10:00,211.5548
2020-07-27 17:15:00,206.8186
2020-07-27 17:20:00,206.5546
2020-07-27 17:25:00,205.5095
2020-07-27 17:30:00,213.4212
2020-07-27 17:35:00,203.9548
2020-07-27 17:40:00,202.4392
2020-07-27 17:45:00,202.6176
2020-07-27 17:50:00,198.5622
2020-07-27 17:55:00,197.6309
2020-07-27 18:00:00,195.0776
2020-07-27 18:05:00,195.5541
2020-07-27 18:10:00,193.9719
2020-07-27 18:15:00,187.2265
2020-07-27 18:20:00,194.5449
2020-07-27 18:25:00,197.966
2020-07-27 18:30:00,194.4599
2020-07-27 18:35:00,197.2163
2020-07-27 18:40:00,200.3358
2020-07-27 18:45:00,192.3752
2020-07-27 18:50:00,201.1954
2020-07-27 18:55:00,200.5122
2020-07-27 19:00:00,193.6775
2020-07-27 19:05:00,195.0201
2020-07-27 19:10:00,194.3894
2020-07-27 19:15:00,202.9471
2020-07-27 19:20:00,199.3313
2020-07-27 19:25:00,200.3964
2020-07-27 19:30:00,200.2737
2020-07-27 19:35:00,200.6136
2020-07-27 19:40:00,204.5118
2020-07-27 19:45:00,198.1311
2020-07-27 19:50:00,198.547
2020-07-27 19:55:00,197.4539
2020-07-27 20:00:00,198.3788
2020-07-27 20:05:00,197.935
2020-07-27 20:10:00,197.5986
2020-07-27 20:15:00,192.0917
2020-07-27 20:20:00,193.7705
2020-07-27 20:25:00,193.1475
2020-07-27 20:30:00,192.974
2020-07-27 20:35:00,193.4875
2020-07-27 20:40:00,196.423
2020-07-27 20:45:00,195.9543
2020-07-27 20:50:00,197.5687
2020-07-27 20:55:00,196.744
2020-07-27 21:00:00,197.3839
2020-07-27 21:05:00,196.7604
2020-07-27 21:10:00,198.5644
2020-07-27 21:15:00,196.4738
2020-07-27 21:20:00,196.5671
2020-07-27 21:25:00,194.8844
2020-07-27 21:30:00,196.2075
2020-07-27 21:35:00,189.6623
2020-07-27 21:40:00,190.2226
2020-07-27 21:45:00,193.4906
2020-07-27 21:50:00,182.6267
2020-07-27 21:55:00,172.0559
2020-07-27 22:00:00,160.2701
2020-07-27 22:05:00,161.9524
2020-07-27 22:10:00,161.5918
2020-07-27 22:15:00,163.1781
2020-07-27 22:20:00,162.1
2020-07-27 22:25:00,166.3355
2020-07-27 22:30:00,162.1932
2020-07-27 22:35:00,163.4499
2020-07-27 22:40:00,162.7053
2020-07-27 22:45:00,160.1199
2020-07-27 22:50:00,160.5236
2020-07-27 22:55:00,161.4706
2020-07-27 23:00:00,163.3479
2020-07-27 23:05:00,153.4455
2020-07-27 23:10:00,154.799
2020-07-27 23:15:00,149.0659
2020-07-27 23:20:00,155.7277
2020-07-27 23:25:00,152.6531
2020-07-27 23:30:00,161.3599
2020-07-27 23:35:00,163.5684
2020-07-27 23:40:00,161.8774
2020-07-27 23:45:00,161.9932
2020-07-27 23:50:00,161.8731
2020-07-27 23:55:00,162.8509
2020-07-28 0:00:00,159.9337
2020-07-28 0:05:00,160.3801
2020-07-28 0:10:00,163.2371
2020-07-28 0:15:00,161.8564
2020-07-28 0:20:00,162.1914
2020-07-28 0:25:00,160.3996
2020-07-28 0:30:00,160.5111
2020-07-28 0:35:00,155.8159
2020-07-28 0:40:00,154.2607
2020-07-28 0:45:00,156.4799
2020-07-28 0:50:00,153.933
2020-07-28 0:55:00,160.7576
2020-07-28 1:00:00,161.3388
2020-07-28 1:05:00,162.6537
2020-07-28 1:10:00,162.4483
2020-07-28 1:15:00,161.5158
2020-07-28 1:20:00,160.2466
2020-07-28 1:25:00,163.1462
2020-07-28 1:30:00,161.1946
2020-07-28 1:35:00,160.9159
2020-07-28 1:40:00,159.3894
2020-07-28 1:45:00,159.9873
2020-07-28 1:50:00,161.7828
2020-07-28 1:55:00,162.4548
2020-07-28 2:00:00,155.3204
2020-07-28 2:05:00,156.5952
2020-07-28 2:10:00,154.3363
2020-07-28 2:15:00,148.827
2020-07-28 2:20:00,149.2064
2020-07-28 2:25:00,156.5187
2020-07-28 2:30:00,163.7291
2020-07-28 2:35:00,161.2722
2020-07-28 2:40:00,162.7875
2020-07-28 2:45:00,160.9397
2020-07-28 2:50:00,160.7046
2020-07-28 2:55:00,162.1575
2020-07-28 3:00:00,163.6598
2020-07-28 3:05:00,160.7791
2020-07-28 3:10:00,162.1884
2020-07-28 3:15:00,160.7542
2020-07-28 3:20:00,161.2432
2020-07-28 3:25:00,159.8355
2020-07-28 3:30:00,161.3134
2020-07-28 3:35:00,153.03
2020-07-28 3:40:00,155.7226
2020-07-28 3:45:00,155.0185
2020-07-28 3:50:00,148.7525
2020-07-28 3:55:00,155.621
2020-07-28 4:00:00,165.8077
2020-07-28 4:05:00,163.2759
2020-07-28 4:10:00,160.4996
2020-07-28 4:15:00,158.9226
2020-07-28 4:20:00,159.4509
2020-07-28 4:25:00,159.4785
2020-07-28 4:30:00,161.2558
2020-07-28 4:35:00,161.4058
2020-07-28 4:40:00,161.171
2020-07-28 4:45:00,160.1806
2020-07-28 4:50:00,160.7205
2020-07-28 4:55:00,153.4645
2020-07-28 5:00:00,154.4807
2020-07-28 5:05:00,148.241
2020-07-28 5:10:00,148.6015
2020-07-28 5:15:00,148.4405
2020-07-28 5:20:00,162.6244
2020-07-28 5:25:00,162.115
2020-07-28 5:30:00,158.4868
2020-07-28 5:35:00,160.9794
2020-07-28 5:40:00,162.8216
2020-07-28 5:45:00,160.6737
2020-07-28 5:50:00,157.844
2020-07-28 5:55:00,158.422
2020-07-28 6:00:00,167.5805
2020-07-28 6:05:00,159.1674
2020-07-28 6:10:00,156.9753
2020-07-28 6:15:00,156.8831
2020-07-28 6:20:00,154.7975
2020-07-28 6:25:00,146.5953
2020-07-28 6:30:00,147.4103
2020-07-28 6:35:00,147.0085
2020-07-28 6:40:00,153.8439
2020-07-28 6:45:00,149.9796
2020-07-28 6:50:00,146.5243
2020-07-28 6:55:00,146.8853
2020-07-28 7:00:00,144.0366
2020-07-28 7:05:00,145.9471
2020-07-28 7:10:00,146.2104
2020-07-28 7:15:00,148.3077
2020-07-28 7:20:00,146.3297
2020-07-28 7:25:00,145.6427
2020-07-28 7:30:00,144.7276
2020-07-28 7:35:00,139.2204
2020-07-28 7:40:00,138.7633
2020-07-28 7:45:00,144.6479
2020-07-28 7:50:00,133.8197
2020-07-28 7:55:00,139.8501
2020-07-28 8:00:00,139.2551
2020-07-28 8:05:00,148.809
2020-07-28 8:10:00,148.3199
2020-07-28 8:15:00,146.6413
2020-07-28 8:20:00,146.4829
2020-07-28 8:25:00,144.7853
2020-07-28 8:30:00,187.7477
2020-07-28 8:35:00,190.3253
2020-07-28 8:40:00,188.5314
2020-07-28 8:45:00,189.2235
2020-07-28 8:50:00,189.8705
2020-07-28 8:55:00,189.3898
2020-07-28 9:00:00,190.2537
2020-07-28 9:05:00,193.4127
2020-07-28 9:10:00,192.2136
2020-07-28 9:15:00,194.1126
2020-07-28 9:20:00,193.5413
2020-07-28 9:25:00,198.0355
2020-07-28 9:30:00,196.1269
2020-07-28 9:35:00,195.6178
2020-07-28 9:40:00,187.4916
2020-07-28 9:45:00,189.3801
2020-07-28 9:50:00,189.7477
2020-07-28 9:55:00,189.8783
2020-07-28 10:00:00,189.7055
2020-07-28 10:05:00,196.7971
2020-07-28 10:10:00,210.7435
2020-07-28 10:15:00,203.6365
2020-07-28 10:20:00,226.4429
2020-07-28 10:25:00,200.8502
2020-07-28 10:30:00,203.3602
2020-07-28 10:35:00,199.732
2020-07-28 10:40:00,201.3003
2020-07-28 10:45:00,201.5382
2020-07-28 10:50:00,203.193
2020-07-28 10:55:00,200.7991
2020-07-28 11:00:00,200.9528
2020-07-28 11:05:00,200.3596
2020-07-28 11:10:00,205.9881
2020-07-28 11:15:00,201.4139
2020-07-28 11:20:00,202.6281
2020-07-28 11:25:00,199.3749
2020-07-28 11:30:00,213.1988
2020-07-28 11:35:00,208.6516
2020-07-28 11:40:00,210.5743
2020-07-28 11:45:00,201.7808
2020-07-28 11:50:00,203.6578
2020-07-28 11:55:00,204.3384
2020-07-28 12:00:00,200.6278
2020-07-28 12:05:00,200.1843
2020-07-28 12:10:00,215.5072
2020-07-28 12:15:00,213.2915
2020-07-28 12:20:00,203.3361
2020-07-28 12:25:00,196.2378
2020-07-28 12:30:00,198.068
2020-07-28 12:35:00,205.935
2020-07-28 12:40:00,203.4535
2020-07-28 12:45:00,207.7429
2020-07-28 12:50:00,202.386
2020-07-28 12:55:00,202.5747
2020-07-28 13:00:00,204.0836
2020-07-28 13:05:00,204.4303
2020-07-28 13:10:00,201.862
2020-07-28 13:15:00,202.1303
2020-07-28 13:20:00,208.6341
2020-07-28 13:25:00,202.5894
2020-07-28 13:30:00,203.3325
2020-07-28 13:35:00,202.2283
2020-07-28 13:40:00,200.2304
2020-07-28 13:45:00,201.8174
2020-07-28 13:50:00,202.8259
2020-07-28 13:55:00,201.1041
2020-07-28 14:00:00,201.4973
2020-07-28 14:05:00,206.9052
2020-07-28 14:10:00,204.0479
2020-07-28 14:15:00,200.9911
2020-07-28 14:20:00,203.4065
2020-07-28 14:25:00,198.4885
2020-07-28 14:30:00,198.2986
2020-07-28 14:35:00,200.8583
2020-07-28 14:40:00,203.2492
2020-07-28 14:45:00,196.1331
2020-07-28 14:50:00,198.9128
2020-07-28 14:55:00,200.5951
2020-07-28 15:00:00,214.7556
2020-07-28 15:05:00,203.0938
2020-07-28 15:10:00,199.0124
2020-07-28 15:15:00,198.5087
2020-07-28 15:20:00,212.2843
2020-07-28 15:25:00,214.3155
2020-07-28 15:30:00,200.3543
2020-07-28 15:35:00,208.324
2020-07-28 15:40:00,196.0747
2020-07-28 15:45:00,196.4481
2020-07-28 15:50:00,199.3378
2020-07-28 15:55:00,200.4368
2020-07-28 16:00:00,199.0917
2020-07-28 16:05:00,200.8711
2020-07-28 16:10:00,193.2022
2020-07-28 16:15:00,185.9273
2020-07-28 16:20:00,184.7239
2020-07-28 16:25:00,200.4938
2020-07-28 16:30:00,201.539
2020-07-28 16:35:00,196.0417
2020-07-28 16:40:00,199.8545
2020-07-28 16:45:00,188.9744
2020-07-28 16:50:00,200.7839
2020-07-28 16:55:00,199.9485
2020-07-28 17:00:00,198.8003
2020-07-28 17:05:00,196.2779
2020-07-28 17:10:00,210.8355
2020-07-28 17:15:00,198.1296
2020-07-28 17:20:00,200.1857
2020-07-28 17:25:00,196.318
2020-07-28 17:30:00,189.4083
2020-07-28 17:35:00,192.0762
2020-07-28 17:40:00,185.829
2020-07-28 17:45:00,192.8388
2020-07-28 17:50:00,192.5328
2020-07-28 17:55:00,193.1904
2020-07-28 18:00:00,192.7732
2020-07-28 18:05:00,192.488
2020-07-28 18:10:00,191.3824
2020-07-28 18:15:00,194.6264
2020-07-28 18:20:00,197.7652
2020-07-28 18:25:00,199.152
2020-07-28 18:30:00,198.2124
2020-07-28 18:35:00,200.4793
2020-07-28 18:40:00,200.8789
2020-07-28 18:45:00,195.087
2020-07-28 18:50:00,195.3343
2020-07-28 18:55:00,194.0352
2020-07-28 19:00:00,193.816
2020-07-28 19:05:00,202.9698
2020-07-28 19:10:00,199.9187
2020-07-28 19:15:00,199.2261
2020-07-28 19:20:00,200.4523
2020-07-28 19:25:00,198.0121
2020-07-28 19:30:00,198.6783
2020-07-28 19:35:00,197.8889
2020-07-28 19:40:00,155.8068
2020-07-28 19:45:00,166.1474
2020-07-28 19:50:00,152.3084
2020-07-28 19:55:00,150.3656
2020-07-28 20:00:00,143.5603
2020-07-28 20:05:00,143.2879
2020-07-28 20:10:00,144.5084
2020-07-28 20:15:00,152.4697
2020-07-28 20:20:00,156.4553
2020-07-28 20:25:00,158.6275
2020-07-28 20:30:00,157.4665
2020-07-28 20:35:00,157.7611
2020-07-28 20:40:00,157.1484
2020-07-28 20:45:00,156.6502
2020-07-28 20:50:00,160.3977
2020-07-28 20:55:00,150.3691
2020-07-28 21:00:00,157.3787
2020-07-28 21:05:00,151.636
2020-07-28 21:10:00,149.3069
2020-07-28 21:15:00,151.0718
2020-07-28 21:20:00,145.463
2020-07-28 21:25:00,144.4869
2020-07-28 21:30:00,158.0267
2020-07-28 21:35:00,159.0666
2020-07-28 21:40:00,157.5285
2020-07-28 21:45:00,158.3157
2020-07-28 21:50:00,157.3119
2020-07-28 21:55:00,157.2451
2020-07-28 22:00:00,157.5195
2020-07-28 22:05:00,157.857
2020-07-28 22:10:00,157.7606
2020-07-28 22:15:00,163.5092
2020-07-28 22:20:00,159.2307
2020-07-28 22:25:00,155.8933
2020-07-28 22:30:00,149.0346
2020-07-28 22:35:00,149.4414
2020-07-28 22:40:00,158.0658
2020-07-28 22:45:00,163.2159
2020-07-28 22:50:00,162.3814
2020-07-28 22:55:00,165.2536
2020-07-28 23:00:00,161.5997
2020-07-28 23:05:00,161.3232
2020-07-28 23:10:00,161.9195
2020-07-28 23:15:00,162.6098
2020-07-28 23:20:00,160.8994
2020-07-28 23:25:00,161.1567
2020-07-28 23:30:00,156.3025
2020-07-28 23:35:00,159.358
2020-07-28 23:40:00,150.1432
2020-07-28 23:45:00,147.573
2020-07-28 23:50:00,153.5232
2020-07-28 23:55:00,162.7432
2020-07-29 0:00:00,163.9176
2020-07-29 0:05:00,162.8648
2020-07-29 0:10:00,161.0612
2020-07-29 0:15:00,163.4849
2020-07-29 0:20:00,161.4145
2020-07-29 0:25:00,161.5245
2020-07-29 0:30:00,160.4553
2020-07-29 0:35:00,156.0935
2020-07-29 0:40:00,155.8699
2020-07-29 0:45:00,148.9869
2020-07-29 0:50:00,149.819
2020-07-29 0:55:00,149.2461
2020-07-29 1:00:00,162.0137
2020-07-29 1:05:00,163.4064
2020-07-29 1:10:00,161.0127
2020-07-29 1:15:00,162.1406
2020-07-29 1:20:00,162.3913
2020-07-29 1:25:00,165.0599
2020-07-29 1:30:00,162.6899
2020-07-29 1:35:00,161.2261
2020-07-29 1:40:00,159.4344
2020-07-29 1:45:00,153.7533
2020-07-29 1:50:00,153.1916
2020-07-29 1:55:00,147.364
2020-07-29 2:00:00,149.0123
2020-07-29 2:05:00,166.1427
2020-07-29 2:10:00,162.2206
2020-07-29 2:15:00,162.1068
2020-07-29 2:20:00,161.4931
2020-07-29 2:25:00,161.3203
2020-07-29 2:30:00,161.3979
2020-07-29 2:35:00,155.8407
2020-07-29 2:40:00,164.4543
2020-07-29 2:45:00,161.8648
2020-07-29 2:50:00,160.4507
2020-07-29 2:55:00,155.0641
2020-07-29 3:00:00,155.361
2020-07-29 3:05:00,145.9357
2020-07-29 3:10:00,149.1528
2020-07-29 3:15:00,150.5851
2020-07-29 3:20:00,163.8321
2020-07-29 3:25:00,163.5712
2020-07-29 3:30:00,160.4565
2020-07-29 3:35:00,160.9022
2020-07-29 3:40:00,162.0915
2020-07-29 3:45:00,159.768
2020-07-29 3:50:00,162.7107
2020-07-29 3:55:00,161.1277
2020-07-29 4:00:00,162.7698
2020-07-29 4:05:00,162.5441
2020-07-29 4:10:00,161.4303
2020-07-29 4:15:00,154.5462
2020-07-29 4:20:00,158.1443
2020-07-29 4:25:00,153.8322
2020-07-29 4:30:00,146.7745
2020-07-29 4:35:00,153.2874
2020-07-29 4:40:00,153.3079
2020-07-29 4:45:00,162.1267
2020-07-29 4:50:00,161.9742
2020-07-29 4:55:00,163.1547
2020-07-29 5:00:00,161.7406
2020-07-29 5:05:00,160.836
2020-07-29 5:10:00,160.669
2020-07-29 5:15:00,161.7918
2020-07-29 5:20:00,161.3341
2020-07-29 5:25:00,159.0507
2020-07-29 5:30:00,155.4803
2020-07-29 5:35:00,155.3195
2020-07-29 5:40:00,148.6516
2020-07-29 5:45:00,145.9396
2020-07-29 5:50:00,153.7879
2020-07-29 5:55:00,165.766
2020-07-29 6:00:00,162.3664
2020-07-29 6:05:00,162.2584
2020-07-29 6:10:00,161.766
2020-07-29 6:15:00,161.9083
2020-07-29 6:25:00,151.7689
2020-07-29 6:30:00,153.7455
2020-07-29 6:35:00,145.996
2020-07-29 6:40:00,138.5654
2020-07-29 6:45:00,131.1544
2020-07-29 6:50:00,129.9895
2020-07-29 6:55:00,139.7089
2020-07-29 7:00:00,180.7575
2020-07-29 7:05:00,182.1371
2020-07-29 7:10:00,183.3451
2020-07-29 7:15:00,185.1187
2020-07-29 7:20:00,186.2011
2020-07-29 7:25:00,178.0511
2020-07-29 7:30:00,186.0562
2020-07-29 7:35:00,184.5952
2020-07-29 7:40:00,187.6133
2020-07-29 7:45:00,183.8803
2020-07-29 7:50:00,176.671
2020-07-29 7:55:00,166.0412
2020-07-29 8:00:00,170.0766
2020-07-29 8:05:00,174.2477
2020-07-29 8:10:00,181.7915
2020-07-29 8:15:00,184.3713
2020-07-29 8:20:00,185.5289
2020-07-29 8:25:00,187.6409
2020-07-29 8:30:00,185.8269
2020-07-29 8:35:00,182.5168
2020-07-29 8:40:00,185.6328
2020-07-29 8:45:00,187.8941
2020-07-29 8:50:00,187.6999
2020-07-29 8:55:00,189.3109
2020-07-29 9:00:00,187.5621
2020-07-29 9:05:00,194.7821
2020-07-29 9:10:00,176.2683
2020-07-29 9:15:00,176.102
2020-07-29 9:20:00,185.1313
2020-07-29 9:25:00,199.5018
2020-07-29 9:30:00,192.3555
2020-07-29 9:35:00,191.7616
2020-07-29 9:40:00,206.2388
2020-07-29 9:45:00,203.1632
2020-07-29 9:50:00,212.378
2020-07-29 9:55:00,190.3964
2020-07-29 10:00:00,203.4061
2020-07-29 10:05:00,192.5046
2020-07-29 10:10:00,190.5518
2020-07-29 10:15:00,193.2053
2020-07-29 10:20:00,194.4229
2020-07-29 10:25:00,195.5117
2020-07-29 10:30:00,192.3949
2020-07-29 10:35:00,209.2666
2020-07-29 10:40:00,196.0715
2020-07-29 10:45:00,208.8252
2020-07-29 10:50:00,199.5627
2020-07-29 10:55:00,186.2024
2020-07-29 11:00:00,199.9981
2020-07-29 11:05:00,202.9626
2020-07-29 11:10:00,198.0963
2020-07-29 11:15:00,202.5637
2020-07-29 11:20:00,194.5551
2020-07-29 11:25:00,199.6309
2020-07-29 11:30:00,199.6866
2020-07-29 11:35:00,215.2313
2020-07-29 11:40:00,201.2628
2020-07-29 11:45:00,202.1029
2020-07-29 11:50:00,203.8152
2020-07-29 11:55:00,204.6656
2020-07-29 12:00:00,203.7002
2020-07-29 12:05:00,200.7824
2020-07-29 12:10:00,204.6101
2020-07-29 12:15:00,204.2774
2020-07-29 12:20:00,198.8399
2020-07-29 12:25:00,197.0478
2020-07-29 12:30:00,200.3382
2020-07-29 12:35:00,197.2751
2020-07-29 12:40:00,201.4474
2020-07-29 12:45:00,201.774
2020-07-29 12:50:00,204.7587
2020-07-29 12:55:00,206.2811
2020-07-29 13:00:00,204.843
2020-07-29 13:05:00,204.0121
2020-07-29 13:10:00,197.9233
2020-07-29 13:15:00,202.1072
2020-07-29 13:20:00,202.8571
2020-07-29 13:25:00,200.5342
2020-07-29 13:30:00,202.0428
2020-07-29 13:35:00,202.9853
2020-07-29 13:40:00,204.3628
2020-07-29 13:45:00,204.7037
2020-07-29 13:50:00,201.3003
2020-07-29 13:55:00,200.9353
2020-07-29 14:00:00,202.2471
2020-07-29 14:05:00,199.6121
2020-07-29 14:10:00,192.6701
2020-07-29 14:15:00,195.7313
2020-07-29 14:20:00,197.1649
2020-07-29 14:25:00,201.091
2020-07-29 14:30:00,206.1247
2020-07-29 14:35:00,218.0772
2020-07-29 14:40:00,202.3188
2020-07-29 14:45:00,201.1241
2020-07-29 14:50:00,200.2673
2020-07-29 14:55:00,198.4619
2020-07-29 15:00:00,191.9186
2020-07-29 15:05:00,202.2568
2020-07-29 15:10:00,201.2882
2020-07-29 15:15:00,207.1568
2020-07-29 15:20:00,201.9981
2020-07-29 15:25:00,201.9798
2020-07-29 15:30:00,197.2564
2020-07-29 15:35:00,210.7796
2020-07-29 15:40:00,220.2025
2020-07-29 15:45:00,199.6644
2020-07-29 15:50:00,185.6508
2020-07-29 15:55:00,199.7839
2020-07-29 16:00:00,200.1144
2020-07-29 16:05:00,203.3329
2020-07-29 16:10:00,201.3224
2020-07-29 16:15:00,199.0174
2020-07-29 16:20:00,206.7046
2020-07-29 16:25:00,200.3767
2020-07-29 16:30:00,199.7253
2020-07-29 16:35:00,198.6273
2020-07-29 16:40:00,199.8557
2020-07-29 16:45:00,198.6015
2020-07-29 16:50:00,198.4081
2020-07-29 16:55:00,198.4008
2020-07-29 17:00:00,198.3303
2020-07-29 17:05:00,198.3837
2020-07-29 17:10:00,195.89
2020-07-29 17:15:00,195.3931
2020-07-29 17:20:00,197.2321
2020-07-29 17:25:00,192.5084
2020-07-29 17:30:00,191.9279
2020-07-29 17:35:00,190.8939
2020-07-29 17:40:00,190.0709
2020-07-29 17:45:00,196.6785
2020-07-29 17:50:00,194.6238
2020-07-29 17:55:00,193.5837
2020-07-29 18:00:00,194.4819
2020-07-29 18:05:00,192.7542
2020-07-29 18:10:00,193.3265
2020-07-29 18:15:00,192.7401
2020-07-29 18:20:00,192.6113
2020-07-29 18:25:00,190.7137
2020-07-29 18:30:00,191.1909
2020-07-29 18:35:00,193.9128
2020-07-29 18:40:00,198.4922
2020-07-29 18:45:00,191.3077
2020-07-29 18:50:00,207.6977
2020-07-29 18:55:00,196.7927
2020-07-29 19:00:00,197.5965
2020-07-29 19:05:00,197.1787
2020-07-29 19:10:00,200.9522
2020-07-29 19:15:00,200.2427
2020-07-29 19:20:00,204.717
2020-07-29 19:25:00,202.9858
2020-07-29 19:30:00,202.9628
2020-07-29 19:35:00,201.4166
2020-07-29 19:40:00,201.8853
2020-07-29 19:45:00,202.4933
2020-07-29 19:50:00,200.0705
2020-07-29 19:55:00,197.9196
2020-07-29 20:00:00,201.5389
2020-07-29 20:05:00,200.8925
2020-07-29 20:10:00,190.0666
2020-07-29 20:15:00,160.3044
2020-07-29 20:20:00,160.2661
2020-07-29 20:25:00,161.1227
2020-07-29 20:30:00,160.109
2020-07-29 20:35:00,159.383
2020-07-29 20:40:00,156.8494
2020-07-29 20:45:00,159.505
2020-07-29 20:50:00,168.5325
2020-07-29 20:55:00,165.9102
2020-07-29 21:00:00,167.9204
2020-07-29 21:05:00,165.3588
2020-07-29 21:10:00,163.9858
2020-07-29 21:15:00,162.1377
2020-07-29 21:20:00,167.6152
2020-07-29 21:25:00,165.2505
2020-07-29 21:30:00,170.9388
2020-07-29 21:35:00,167.0364
2020-07-29 21:40:00,167.0915
2020-07-29 21:45:00,165.9494
2020-07-29 21:50:00,164.0032
2020-07-29 21:55:00,166.3431
2020-07-29 22:00:00,165.976
2020-07-29 22:05:00,162.3192
2020-07-29 22:10:00,159.6725
2020-07-29 22:15:00,159.446
2020-07-29 22:20:00,159.1355
2020-07-29 22:25:00,159.5817
2020-07-29 22:30:00,161.985
2020-07-29 22:35:00,165.4654
2020-07-29 22:40:00,167.8748
2020-07-29 22:45:00,166.6817
2020-07-29 22:50:00,167.4243
2020-07-29 22:55:00,164.2965
2020-07-29 23:00:00,163.037
2020-07-29 23:05:00,164.0027
2020-07-29 23:10:00,165.9661
2020-07-29 23:15:00,164.5037
2020-07-29 23:20:00,166.6006
2020-07-29 23:25:00,162.6048
2020-07-29 23:30:00,158.9334
2020-07-29 23:35:00,159.2742
2020-07-29 23:40:00,152.5025
2020-07-29 23:45:00,152.1371
2020-07-29 23:50:00,160.9371
2020-07-29 23:55:00,167.5738
2020-07-30 0:00:00,164.1788
2020-07-30 0:05:00,165.3016
2020-07-30 0:10:00,165.1457
2020-07-30 0:15:00,165.6642
2020-07-30 0:20:00,165.2961
2020-07-30 0:25:00,164.6856
2020-07-30 0:30:00,168.7455
2020-07-30 0:35:00,164.6721
2020-07-30 0:40:00,162.9383
2020-07-30 0:45:00,162.0895
2020-07-30 0:50:00,156.9024
2020-07-30 0:55:00,150.0978
2020-07-30 1:00:00,151.2894
2020-07-30 1:05:00,161.176
2020-07-30 1:10:00,155.5492
2020-07-30 1:15:00,161.623
2020-07-30 1:20:00,161.4285
2020-07-30 1:25:00,162.976
2020-07-30 1:30:00,163.6346
2020-07-30 1:35:00,161.8159
2020-07-30 1:40:00,167.0564
2020-07-30 1:45:00,162.2937
2020-07-30 1:50:00,161.5687
2020-07-30 1:55:00,147.1215
2020-07-30 2:00:00,155.9652
2020-07-30 2:05:00,157.7937
2020-07-30 2:10:00,157.7727
2020-07-30 2:15:00,158.189
2020-07-30 2:20:00,149.9528
2020-07-30 2:25:00,154.3959
2020-07-30 2:30:00,164.8223
2020-07-30 2:35:00,162.5474
2020-07-30 2:40:00,160.893
2020-07-30 2:45:00,161.6369
2020-07-30 2:50:00,165.3582
2020-07-30 2:55:00,161.6255
2020-07-30 3:00:00,161.0607
2020-07-30 3:05:00,161.4296
2020-07-30 3:10:00,162.8083
2020-07-30 3:15:00,156.8919
2020-07-30 3:20:00,150.8818
2020-07-30 3:25:00,152.2661
2020-07-30 3:30:00,158.5313
2020-07-30 3:35:00,159.5074
2020-07-30 3:40:00,164.5175
2020-07-30 3:45:00,175.0111
2020-07-30 3:50:00,163.0033
2020-07-30 3:55:00,163.2821
2020-07-30 4:00:00,162.4597
2020-07-30 4:05:00,164.5168
2020-07-30 4:10:00,162.0956
2020-07-30 4:15:00,161.1075
2020-07-30 4:20:00,149.2692
2020-07-30 4:25:00,157.7597
2020-07-30 4:30:00,156.7549
2020-07-30 4:35:00,155.8458
2020-07-30 4:40:00,159.4789
2020-07-30 4:45:00,151.1499
2020-07-30 4:50:00,157.706
2020-07-30 4:55:00,156.0142
2020-07-30 5:00:00,164.6608
2020-07-30 5:05:00,164.1109
2020-07-30 5:10:00,165.4028
2020-07-30 5:15:00,163.0387
2020-07-30 5:20:00,161.7079
2020-07-30 5:25:00,162.1792
2020-07-30 5:30:00,163.7162
2020-07-30 5:35:00,163.881
2020-07-30 5:40:00,156.4002
2020-07-30 5:45:00,159.1214
2020-07-30 5:50:00,149.4963
2020-07-30 5:55:00,150.6468
2020-07-30 6:00:00,149.9648
2020-07-30 6:05:00,156.0497
2020-07-30 6:10:00,163.143
2020-07-30 6:15:00,161.8594
2020-07-30 6:20:00,159.206
2020-07-30 6:25:00,153.6058
2020-07-30 6:30:00,152.5632
2020-07-30 6:35:00,162.5355
2020-07-30 6:40:00,160.8828
2020-07-30 6:45:00,155.6661
2020-07-30 6:50:00,151.9906
2020-07-30 6:55:00,144.7494
2020-07-30 7:00:00,135.2378
2020-07-30 7:05:00,136.8719
2020-07-30 7:10:00,138.3074
2020-07-30 7:15:00,149.2971
2020-07-30 7:20:00,151.118
2020-07-30 7:25:00,148.7129
2020-07-30 7:30:00,163.1777
2020-07-30 7:35:00,151.8724
2020-07-30 7:40:00,150.6737
2020-07-30 7:45:00,137.5973
2020-07-30 7:50:00,149.4332
2020-07-30 7:55:00,151.2304
2020-07-30 8:00:00,145.6268
